Source.Name;Time;P1;Q;P2
FE08P140M3.txt;8.7000000000000259e+000;1.8590490183085990e+002;-4.0000000000000000e+000;1.8536885971518132e+002
FE08P140M3.txt;8.8000000000000256e+000;1.8604732021729743e+002;-4.0000000000000000e+000;1.8551108153534582e+002
FE08P140M3.txt;8.9000000000000252e+000;1.8618941395999764e+002;-4.0000000000000000e+000;1.8565297882757000e+002
FE08P140M3.txt;9.0000000000000249e+000;1.8633118530572827e+002;-4.0000000000000000e+000;1.8579455388936475e+002
FE08P140M3.txt;9.1000000000000245e+000;1.8647263572470146e+002;-4.0000000000000000e+000;1.8593580821950476e+002
FE08P140M3.txt;9.2000000000000242e+000;1.8661376687864558e+002;-4.0000000000000000e+000;1.8607674351340219e+002
FE08P140M3.txt;9.3000000000000238e+000;1.8675458028368973e+002;-4.0000000000000000e+000;1.8621736132191546e+002
FE08P140M3.txt;9.4000000000000234e+000;1.8689507737598313e+002;-4.0000000000000000e+000;1.8635766308992257e+002
FE08P140M3.txt;9.5000000000000231e+000;1.8703525925502078e+002;-4.0000000000000000e+000;1.8649764994416464e+002
FE08P140M3.txt;9.6000000000000227e+000;1.8717512712935465e+002;-4.0000000000000000e+000;1.8663732311240733e+002
FE08P140M3.txt;9.7000000000000224e+000;1.8731468198416184e+002;-4.0000000000000000e+000;1.8677668359615498e+002
FE08P140M3.txt;9.8000000000000220e+000;1.8745392505125366e+002;-4.0000000000000000e+000;1.8691573264933388e+002
FE08P140M3.txt;9.9000000000000217e+000;1.8759285724404450e+002;-4.0000000000000000e+000;1.8705447118928933e+002
FE08P140M3.txt;1.0000000000000021e+001;1.8773147993743046e+002;-4.0000000000000000e+000;1.8719290061596934e+002
FE08P140M4.txt;0.0000000000000000e+000;1.5000000000000000e+000;-4.0000000000000000e+000;1.5000000000000000e+000
FE08P140M4.txt;1.0000000000000023e-001;9.4401991854063123e+000;-3.9278808551073028e+000;2.7873960524856072e+000
FE08P140M4.txt;2.0000000000000046e-001;2.6298827762262370e+001;-3.6118414174607207e+000;1.0619269698064420e+001
FE08P140M4.txt;3.0000000000000071e-001;4.1403076130055815e+001;-3.0557735599648357e+000;2.3423257986361449e+001
FE08P140M4.txt;4.0000000000000091e-001;5.5906421033890744e+001;-2.2936231471051682e+000;3.7536596137588042e+001
FE08P140M4.txt;5.0000000000000111e-001;6.9647673473668192e+001;-1.3452962313725259e+000;5.1884097151042248e+001
FE08P140M4.txt;6.0000000000000131e-001;8.2754086349167352e+001;-2.2145902093235303e-001;6.6098804993856817e+001
FE08P140M4.txt;7.0000000000000151e-001;9.5233746432370026e+001;1.0704285092795800e+000;8.0009350440822118e+001
FE08P140M4.txt;8.0000000000000171e-001;1.0707648089298215e+002;2.5235198196942630e+000;9.3507132631364627e+001
FE08P140M4.txt;9.0000000000000191e-001;1.1824306955896309e+002;4.1308986615863681e+000;1.0650147925489487e+002
FE08P140M4.txt;1.0000000000000022e+000;1.2866831621201089e+002;5.8856120619276187e+000;1.1889483940665203e+002
FE08P140M4.txt;1.1000000000000025e+000;1.3826367757066058e+002;7.6666826718074894e+000;1.3055664203006353e+002
FE08P140M4.txt;1.2000000000000028e+000;1.4692528126881723e+002;9.0002367883204162e+000;1.4129518809268768e+002
FE08P140M4.txt;1.3000000000000032e+000;1.5438529362070139e+002;1.3592673507801099e+000;1.4966877812055176e+002
FE08P140M4.txt;1.4000000000000035e+000;1.6017911550333426e+002;-1.8267980466025886e+000;1.5605261736390494e+002
FE08P140M4.txt;1.5000000000000038e+000;1.6436909078737892e+002;-3.1298360004796404e+000;1.6114360612665200e+002
FE08P140M4.txt;1.6000000000000041e+000;1.6725581744577190e+002;-3.6550451117771852e+000;1.6500161376558182e+002
FE08P140M4.txt;1.7000000000000044e+000;1.6918556770564297e+002;-3.8643697977797502e+000;1.6769102767454032e+002
FE08P140M4.txt;1.8000000000000047e+000;1.7045869728915125e+002;-3.9470413021774009e+000;1.6942912462891013e+002
FE08P140M4.txt;1.9000000000000050e+000;1.7129805229291287e+002;-3.9793776742257623e+000;1.7051396979371401e+002
FE08P140M4.txt;2.0000000000000053e+000;1.7186394946991030e+002;-3.9921427272052403e+000;1.7120411003444579e+002
FE08P140M4.txt;2.1000000000000054e+000;1.7226747505932997e+002;-3.9969896592040959e+000;1.7167061071790059e+002
FE08P140M4.txt;2.2000000000000055e+000;1.7257961706005165e+002;-3.9988567115806601e+000;1.7201497904283485e+002
FE08P140M4.txt;2.3000000000000056e+000;1.7284163726009024e+002;-3.9995658185786249e+000;1.7229365287933226e+002
FE08P140M4.txt;2.4000000000000057e+000;1.7307597668610896e+002;-3.9998367089392777e+000;1.7253679214228467e+002
FE08P140M4.txt;2.5000000000000058e+000;1.7329429981462485e+002;-3.9999367642427153e+000;1.7275993436928616e+002
FE08P140M4.txt;2.6000000000000059e+000;1.7350278977631402e+002;-3.9999729579588479e+000;1.7297124200891614e+002
FE08P140M4.txt;2.7000000000000060e+000;1.7370464408671853e+002;-3.9999861292180769e+000;1.7317486818733337e+002
FE08P140M4.txt;2.8000000000000060e+000;1.7390172710280706e+002;-3.9999922849646929e+000;1.7337316169754959e+002
FE08P140M4.txt;2.9000000000000061e+000;1.7409510317545343e+002;-3.9999958475530137e+000;1.7356740595808338e+002
FE08P140M4.txt;3.0000000000000062e+000;1.7428547902250270e+002;-3.9999982412958905e+000;1.7375843236513001e+002
FE08P140M4.txt;3.1000000000000063e+000;1.7447330619488477e+002;-3.9999996715451434e+000;1.7394674995160074e+002
FE08P140M4.txt;3.2000000000000064e+000;1.7465890790736321e+002;-4.0000000000000000e+000;1.7413270598165047e+002
FE08P140M4.txt;3.3000000000000065e+000;1.7484257384105638e+002;-4.0000000000000000e+000;1.7431662251878069e+002
FE08P140M4.txt;3.4000000000000066e+000;1.7502455879552505e+002;-4.0000000000000000e+000;1.7449878297031972e+002
FE08P140M4.txt;3.5000000000000067e+000;1.7520505159060883e+002;-4.0000000000000000e+000;1.7467939064331031e+002
FE08P140M4.txt;3.6000000000000068e+000;1.7538420921064184e+002;-4.0000000000000000e+000;1.7485861351840964e+002
FE08P140M4.txt;3.7000000000000068e+000;1.7556215740475383e+002;-4.0000000000000000e+000;1.7503658490564592e+002
FE08P140M4.txt;3.8000000000000069e+000;1.7573899996757126e+002;-4.0000000000000000e+000;1.7521341548436925e+002
FE08P140M4.txt;3.9000000000000070e+000;1.7591483433738696e+002;-4.0000000000000000e+000;1.7538920844846629e+002
FE08P140M4.txt;4.0000000000000071e+000;1.7608974018065322e+002;-4.0000000000000000e+000;1.7556404790888672e+002
FE08P140M4.txt;4.1000000000000076e+000;1.7626378478291963e+002;-4.0000000000000000e+000;1.7573800466387209e+002
FE08P140M4.txt;4.2000000000000082e+000;1.7643702714079456e+002;-4.0000000000000000e+000;1.7591114071316548e+002
FE08P140M4.txt;4.3000000000000087e+000;1.7660951932044480e+002;-4.0000000000000000e+000;1.7608351068583465e+002
FE08P140M4.txt;4.4000000000000092e+000;1.7678130771349757e+002;-4.0000000000000000e+000;1.7625516315873972e+002
FE08P140M4.txt;4.5000000000000098e+000;1.7695243182237959e+002;-4.0000000000000000e+000;1.7642613949802217e+002
FE08P140M4.txt;4.6000000000000103e+000;1.7712292299090066e+002;-4.0000000000000000e+000;1.7659647224877807e+002
FE08P140M4.txt;4.7000000000000108e+000;1.7729281150012065e+002;-4.0000000000000000e+000;1.7676619306325759e+002
FE08P140M4.txt;4.8000000000000114e+000;1.7746212612344473e+002;-4.0000000000000000e+000;1.7693533197072995e+002
FE08P140M4.txt;4.9000000000000119e+000;1.7763089186411923e+002;-4.0000000000000000e+000;1.7710391500325383e+002
FE08P140M4.txt;5.0000000000000124e+000;1.7779912988603454e+002;-4.0000000000000000e+000;1.7727196413537425e+002
FE08P140M4.txt;5.1000000000000130e+000;1.7796686023214613e+002;-4.0000000000000000e+000;1.7743950011824583e+002
FE08P140M4.txt;5.2000000000000135e+000;1.7813410178347692e+002;-4.0000000000000000e+000;1.7760654263092329e+002
FE08P140M4.txt;5.3000000000000140e+000;1.7830086798955708e+002;-4.0000000000000000e+000;1.7777310552531699e+002
FE08P140M4.txt;5.4000000000000146e+000;1.7846717115531348e+002;-4.0000000000000000e+000;1.7793920157328230e+002
FE08P140M4.txt;5.5000000000000151e+000;1.7863302226462861e+002;-4.0000000000000000e+000;1.7810484216098598e+002
FE08P140M4.txt;5.6000000000000156e+000;1.7879843582304383e+002;-4.0000000000000000e+000;1.7827004229442971e+002
FE08P140M4.txt;5.7000000000000162e+000;1.7896342148820867e+002;-4.0000000000000000e+000;1.7843481195760927e+002
FE08P140M4.txt;5.8000000000000167e+000;1.7912798931139696e+002;-4.0000000000000000e+000;1.7859916152416491e+002
FE08P140M4.txt;5.9000000000000172e+000;1.7929214803371016e+002;-4.0000000000000000e+000;1.7876310001374372e+002
FE08P140M4.txt;6.0000000000000178e+000;1.7945590553698668e+002;-4.0000000000000000e+000;1.7892663555570422e+002
FE08P140M4.txt;6.1000000000000183e+000;1.7961926907254704e+002;-4.0000000000000000e+000;1.7908977562468473e+002
FE08P140M4.txt;6.2000000000000188e+000;1.7978224578647217e+002;-4.0000000000000000e+000;1.7925252758348799e+002
FE08P140M4.txt;6.3000000000000194e+000;1.7994484119971730e+002;-4.0000000000000000e+000;1.7941489710843265e+002
FE08P140M4.txt;6.4000000000000199e+000;1.8010706007091699e+002;-4.0000000000000000e+000;1.7957688909846007e+002
FE08P140M4.txt;6.5000000000000204e+000;1.8026890774752039e+002;-4.0000000000000000e+000;1.7973850905373041e+002
FE08P140M4.txt;6.6000000000000210e+000;1.8043038887108074e+002;-4.0000000000000000e+000;1.7989976174145062e+002
FE08P140M4.txt;6.7000000000000215e+000;1.8059150730884474e+002;-4.0000000000000000e+000;1.8006065113391665e+002
FE08P140M4.txt;6.8000000000000220e+000;1.8075226696128743e+002;-4.0000000000000000e+000;1.8022118123334107e+002
FE08P140M4.txt;6.9000000000000226e+000;1.8091267222572793e+002;-4.0000000000000000e+000;1.8038135655307241e+002
FE08P140M4.txt;7.0000000000000231e+000;1.8107272619585470e+002;-4.0000000000000000e+000;1.8054118026037912e+002
FE08P140M4.txt;7.1000000000000236e+000;1.8123243233878858e+002;-4.0000000000000000e+000;1.8070065590872059e+002
FE08P140M4.txt;7.2000000000000242e+000;1.8139179352549689e+002;-4.0000000000000000e+000;1.8085978643628835e+002
FE08P140M4.txt;7.3000000000000247e+000;1.8155081244760581e+002;-4.0000000000000000e+000;1.8101857459715225e+002
FE08P140M4.txt;7.4000000000000252e+000;1.8170949202256691e+002;-4.0000000000000000e+000;1.8117702336944069e+002
FE08P140M4.txt;7.5000000000000258e+000;1.8186783427622422e+002;-4.0000000000000000e+000;1.8133513482230651e+002
FE08P140M4.txt;7.6000000000000263e+000;1.8202584124717112e+002;-4.0000000000000000e+000;1.8149291103648295e+002
FE08P140M4.txt;7.7000000000000268e+000;1.8218351480818677e+002;-4.0000000000000000e+000;1.8165035392261527e+002
FE08P140M4.txt;7.8000000000000274e+000;1.8234085699554149e+002;-4.0000000000000000e+000;1.8180746555549706e+002
FE08P140M4.txt;7.9000000000000279e+000;1.8249786987180366e+002;-4.0000000000000000e+000;1.8196424803413220e+002
FE08P140M4.txt;8.0000000000000284e+000;1.8265455537760928e+002;-4.0000000000000000e+000;1.8212070333450214e+002
FE08P140M4.txt;8.1000000000000281e+000;1.8281091510817117e+002;-4.0000000000000000e+000;1.8227683307626765e+002
FE08P140M4.txt;8.2000000000000277e+000;1.8296695106613041e+002;-4.0000000000000000e+000;1.8243263929970854e+002
FE08P140M4.txt;8.3000000000000274e+000;1.8312266458591768e+002;-4.0000000000000000e+000;1.8258812335185621e+002
FE08P140M4.txt;8.4000000000000270e+000;1.8327805689810467e+002;-4.0000000000000000e+000;1.8274328648439868e+002
FE08P140M4.txt;8.5000000000000266e+000;1.8343312939396441e+002;-4.0000000000000000e+000;1.8289813010498412e+002
FE08P140M4.txt;8.6000000000000263e+000;1.8358788317046668e+002;-4.0000000000000000e+000;1.8305265532713156e+002
FE08P140M4.txt;8.7000000000000259e+000;1.8374231954298708e+002;-4.0000000000000000e+000;1.8320686347951349e+002
FE08P140M4.txt;8.8000000000000256e+000;1.8389643988406198e+002;-4.0000000000000000e+000;1.8336075595012528e+002
FE08P140M4.txt;8.9000000000000252e+000;1.8405024548860098e+002;-4.0000000000000000e+000;1.8351433404892990e+002
FE08P140M4.txt;9.0000000000000249e+000;1.8420373736331538e+002;-4.0000000000000000e+000;1.8366759879002495e+002
FE08P140M4.txt;9.1000000000000245e+000;1.8435691677755273e+002;-4.0000000000000000e+000;1.8382055145675758e+002
FE08P140M4.txt;9.2000000000000242e+000;1.8450978473030725e+002;-4.0000000000000000e+000;1.8397319305593868e+002
FE08P140M4.txt;9.3000000000000238e+000;1.8466234229887587e+002;-4.0000000000000000e+000;1.8412552467439042e+002
FE08P140M4.txt;9.4000000000000234e+000;1.8481459048917492e+002;-4.0000000000000000e+000;1.8427754732724901e+002
FE08P140M4.txt;9.5000000000000231e+000;1.8496653037494113e+002;-4.0000000000000000e+000;1.8442926208698836e+002
FE08P140M4.txt;9.6000000000000227e+000;1.8511816279777369e+002;-4.0000000000000000e+000;1.8458066980821400e+002
FE08P140M4.txt;9.7000000000000224e+000;1.8526948869002638e+002;-4.0000000000000000e+000;1.8473177142623234e+002
FE08P140M4.txt;9.8000000000000220e+000;1.8542050880490535e+002;-4.0000000000000000e+000;1.8488256769628819e+002
FE08P140M4.txt;9.9000000000000217e+000;1.8557122407460403e+002;-4.0000000000000000e+000;1.8503305955093458e+002
FE08P140M4.txt;1.0000000000000021e+001;1.8572163531539510e+002;-4.0000000000000000e+000;1.8518324781581975e+002
FE08P170M1.txt;0.0000000000000000e+000;1.5000000000000000e+000;-4.0000000000000000e+000;1.5000000000000000e+000
FE08P170M1.txt;1.0000000000000023e-001;3.2180872396682592e+000;-3.9278808917270127e+000;1.9600815402925871e+000
FE08P170M1.txt;2.0000000000000046e-001;8.4702802431752762e+000;-3.6118413633766204e+000;4.4067980603526786e+000
FE08P170M1.txt;3.0000000000000071e-001;1.4598067558497672e+001;-3.0557769517952873e+000;9.6619460554501373e+000
FE08P170M1.txt;4.0000000000000091e-001;2.0715754569470160e+001;-2.2936224139807795e+000;1.6194883361683669e+001
FE08P170M1.txt;5.0000000000000111e-001;2.6724531280523731e+001;-1.3452959501525639e+000;2.2844222714025424e+001
FE08P170M1.txt;6.0000000000000131e-001;3.2544494114562823e+001;-2.2145911334479074e-001;2.9297361926122996e+001
FE08P170M1.txt;7.0000000000000151e-001;3.8130810374583611e+001;1.0704261921821177e+000;3.5486295303749166e+001
FE08P170M1.txt;8.0000000000000171e-001;4.3467626025681483e+001;2.5235002289501773e+000;4.1393700702918935e+001
FE08P170M1.txt;9.0000000000000191e-001;4.8554692114729129e+001;4.1309206660129423e+000;4.7010894821862259e+001
FE08P170M1.txt;1.0000000000000022e+000;5.3399134851719097e+001;5.8856239543124449e+000;5.2329868330023416e+001
FE08P170M1.txt;1.1000000000000025e+000;5.8008079192439958e+001;7.6666804857060828e+000;5.7333591215462043e+001
FE08P170M1.txt;1.2000000000000028e+000;6.2373043706325099e+001;9.3607318604528533e+000;6.1991576806553866e+001
FE08P170M1.txt;1.3000000000000032e+000;6.6469289357743293e+001;1.0972112918173838e+001;6.6292392457353529e+001
FE08P170M1.txt;1.4000000000000035e+000;7.0266378509670929e+001;1.2504881079833805e+001;7.0231327672462740e+001
FE08P170M1.txt;1.5000000000000038e+000;7.3731869603856566e+001;1.3962883411725947e+001;7.3800900890848112e+001
FE08P170M1.txt;1.6000000000000041e+000;7.6819795305423028e+001;1.5349778336946539e+001;7.7010440629556101e+001
FE08P170M1.txt;1.7000000000000044e+000;7.9485991921413358e+001;1.6669033417808262e+001;7.9848987667912112e+001
FE08P170M1.txt;1.8000000000000047e+000;8.1679392741841284e+001;1.7923947510682929e+001;8.2289290052008184e+001
FE08P170M1.txt;1.9000000000000050e+000;8.3340988157231479e+001;1.9117658845380948e+001;8.4294673950038344e+001
FE08P170M1.txt;2.0000000000000053e+000;8.4520594942058423e+001;2.0253152106381709e+001;8.5877935353795706e+001
FE08P170M1.txt;2.1000000000000054e+000;8.5227392669798576e+001;2.1333266596411729e+001;8.7061894877939721e+001
FE08P170M1.txt;2.2000000000000055e+000;8.5565544118122062e+001;2.2360703306510551e+001;8.7883113932755379e+001
FE08P170M1.txt;2.3000000000000056e+000;8.5700209838674795e+001;2.3338031719063050e+001;8.8441631996792040e+001
FE08P170M1.txt;2.4000000000000057e+000;8.5765327137762341e+001;2.4267694574356298e+001;8.8851094134681077e+001
FE08P170M1.txt;2.5000000000000058e+000;8.5837613434026935e+001;2.5152017237009002e+001;8.9201307377369687e+001
FE08P170M1.txt;2.6000000000000059e+000;8.5949007093288117e+001;2.5993211306080042e+001;8.9547855408971856e+001
FE08P170M1.txt;2.7000000000000060e+000;8.6106308333912878e+001;2.6793379880076554e+001;8.9917662774734367e+001
FE08P170M1.txt;2.8000000000000060e+000;8.6305217231191207e+001;2.7554523737160302e+001;9.0319487795015647e+001
FE08P170M1.txt;2.9000000000000061e+000;8.6537538221711017e+001;2.8278546155853533e+001;9.0752183628071023e+001
FE08P170M1.txt;3.0000000000000062e+000;8.6794736777911055e+001;2.8967257577478364e+001;9.1210228016760411e+001
FE08P170M1.txt;3.1000000000000063e+000;8.7069306990620518e+001;2.9622380160770177e+001;9.1686805483490645e+001
FE08P170M1.txt;3.2000000000000064e+000;8.7355207476512163e+001;3.0245552028960674e+001;9.2175339507508482e+001
FE08P170M1.txt;3.3000000000000065e+000;8.7647857306776629e+001;3.0838331443431755e+001;9.2670266511091697e+001
FE08P170M1.txt;3.4000000000000066e+000;8.7943825860107893e+001;3.1402200670285580e+001;9.3167102652917393e+001
FE08P170M1.txt;3.5000000000000067e+000;8.8240582190536557e+001;3.1938569660776622e+001;9.3662328486709299e+001
FE08P170M1.txt;3.6000000000000068e+000;8.8536284031813409e+001;3.2448779604033554e+001;9.4153288740756338e+001
FE08P170M1.txt;3.7000000000000068e+000;8.8829565964680626e+001;3.2934106290438301e+001;9.4638004157052350e+001
FE08P170M1.txt;3.8000000000000069e+000;8.9119398143546661e+001;3.3395763294180298e+001;9.5114997832469896e+001
FE08P170M1.txt;3.9000000000000070e+000;8.9404975497214025e+001;3.3834905071088286e+001;9.5583141717716430e+001
FE08P170M1.txt;4.0000000000000071e+000;8.9685699275922687e+001;3.4252633026980760e+001;9.6041564678674533e+001
FE08P170M1.txt;4.1000000000000076e+000;9.0124910350863175e+001;3.4649981643246981e+001;9.6506435849460928e+001
FE08P170M1.txt;4.2000000000000082e+000;9.1174706042515808e+001;3.5027954498635744e+001;9.7223277395719791e+001
FE08P170M1.txt;4.3000000000000087e+000;9.2238026362472382e+001;3.5387493400342741e+001;9.8200362285567621e+001
FE08P170M1.txt;4.4000000000000092e+000;9.3199792664568847e+001;3.5729497382899005e+001;9.9259921059348727e+001
FE08P170M1.txt;4.5000000000000098e+000;9.4077276840886555e+001;3.6054821634401989e+001;1.0030638734147843e+002
FE08P170M1.txt;4.6000000000000103e+000;9.4892235318976262e+001;3.6364279634979525e+001;1.0130729702343321e+002
FE08P170M1.txt;4.7000000000000108e+000;9.5657708184065058e+001;3.6658645165823096e+001;1.0225633065221633e+002
FE08P170M1.txt;4.8000000000000114e+000;9.6381157283830277e+001;3.6938654010959162e+001;1.0315546558592699e+002
FE08P170M1.txt;4.9000000000000119e+000;9.7067418851388837e+001;3.7205005908706326e+001;1.0400855817590814e+002
FE08P170M1.txt;5.0000000000000124e+000;9.7720080081238734e+001;3.7458367397895593e+001;1.0481950777247107e+002
FE08P170M1.txt;5.1000000000000130e+000;9.8342012573508683e+001;3.7699372571363362e+001;1.0559179859820573e+002
FE08P170M1.txt;5.2000000000000135e+000;9.8935641738094347e+001;3.7928625423931685e+001;1.0632845111071926e+002
FE08P170M1.txt;5.3000000000000140e+000;9.9503007237695940e+001;3.8146697841488006e+001;1.0703203374653005e+002
FE08P170M1.txt;5.4000000000000146e+000;1.0004589493519737e+002;3.8354134060074166e+001;1.0770477568447345e+002
FE08P170M1.txt;5.5000000000000151e+000;1.0056594825178723e+002;3.8551471214977248e+001;1.0834873064839911e+002
FE08P170M1.txt;5.6000000000000156e+000;1.0106455072048288e+002;3.8739197826720734e+001;1.0896563427030225e+002
FE08P170M1.txt;5.7000000000000162e+000;1.0154293486443196e+002;3.8917780223566290e+001;1.0955703123190148e+002
FE08P170M1.txt;5.8000000000000167e+000;1.0200205049018714e+002;3.9087598381858186e+001;1.1012411319148266e+002
FE08P170M1.txt;5.9000000000000172e+000;1.0244306794183700e+002;3.9249137196762888e+001;1.1066835895248620e+002
FE08P170M1.txt;6.0000000000000178e+000;1.0286691009877661e+002;3.9402803698221120e+001;1.1119092792858140e+002
FE08P170M1.txt;6.1000000000000183e+000;1.0327439609218638e+002;3.9548977747669262e+001;1.1169285963221834e+002
FE08P170M1.txt;6.2000000000000188e+000;1.0366628364266390e+002;3.9688022490121881e+001;1.1217511433215581e+002
FE08P170M1.txt;6.3000000000000194e+000;1.0404328280932513e+002;3.9820286056820564e+001;1.1263859057485375e+002
FE08P170M1.txt;6.4000000000000199e+000;1.0440604500959226e+002;3.9946098884530528e+001;1.1308411943116774e+002
FE08P170M1.txt;6.5000000000000204e+000;1.0475517797214442e+002;4.0065775986700629e+001;1.1351247744915449e+002
FE08P170M1.txt;6.6000000000000210e+000;1.0509124726182320e+002;4.0179616079576519e+001;1.1392438767260174e+002
FE08P170M1.txt;6.7000000000000215e+000;1.0541478888330431e+002;4.0287906035604003e+001;1.1432053706945740e+002
FE08P170M1.txt;6.8000000000000220e+000;1.0572629761878909e+002;4.0390915371750282e+001;1.1470156099477644e+002
FE08P170M1.txt;6.9000000000000226e+000;1.0602624076230680e+002;4.0488900611348093e+001;1.1506805986294303e+002
FE08P170M1.txt;7.0000000000000231e+000;1.0631506171379650e+002;4.0582106532456613e+001;1.1542060455337086e+002
FE08P170M1.txt;7.1000000000000236e+000;1.0659318185136249e+002;4.0670766461521751e+001;1.1575973826988296e+002
FE08P170M1.txt;7.2000000000000242e+000;1.0686100332956603e+002;4.0755102718927667e+001;1.1608597910411699e+002
FE08P170M1.txt;7.3000000000000247e+000;1.0711890333940123e+002;4.0835325799351054e+001;1.1639981475861130e+002
FE08P170M1.txt;7.4000000000000252e+000;1.0736724986983513e+002;4.0911637624496016e+001;1.1670171869404373e+002
FE08P170M1.txt;7.5000000000000258e+000;1.0760638522508418e+002;4.0984227899337220e+001;1.1699213287555965e+002
FE08P170M1.txt;7.6000000000000263e+000;1.0783664061823978e+002;4.1053278130198208e+001;1.1727148436634674e+002
FE08P170M1.txt;7.7000000000000268e+000;1.0805833702071406e+002;4.1118961819404959e+001;1.1754018622740851e+002
FE08P170M1.txt;7.8000000000000274e+000;1.0827177255843580e+002;4.1181440845953404e+001;1.1779862274469744e+002
FE08P170M1.txt;7.9000000000000279e+000;1.0847724766461660e+002;4.1240874255302373e+001;1.1804718027233477e+002
FE08P170M1.txt;8.0000000000000284e+000;1.0867503681060401e+002;4.1297407550079136e+001;1.1828621190061109e+002
FE08P170M1.txt;8.1000000000000281e+000;1.0886541648921427e+002;4.1351184547475818e+001;1.1851607251417295e+002
FE08P170M1.txt;8.2000000000000277e+000;1.0904864526247283e+002;4.1402338255534438e+001;1.1873709386518155e+002
FE08P170M1.txt;8.3000000000000274e+000;1.0922497838478280e+002;4.1450998606219351e+001;1.1894960281627651e+002
FE08P170M1.txt;8.4000000000000270e+000;1.0939466144365426e+002;4.1497288751929766e+001;1.1915391340828083e+002
FE08P170M1.txt;8.5000000000000266e+000;1.0955792280328767e+002;4.1541320726682194e+001;1.1935031743442737e+002
FE08P170M1.txt;8.6000000000000263e+000;1.0971498601876294e+002;4.1583202834206887e+001;1.1953909994822034e+002
FE08P170M1.txt;8.7000000000000259e+000;1.0986608298125584e+002;4.1623048354895381e+001;1.1972055580625775e+002
FE08P170M1.txt;8.8000000000000256e+000;1.1001141485252437e+002;4.1660950262777810e+001;1.1989494058721645e+002
FE08P170M1.txt;8.9000000000000252e+000;1.1015118107445628e+002;4.1697000000370096e+001;1.2006250703878212e+002
FE08P170M1.txt;9.0000000000000249e+000;1.1028558720449276e+002;4.1731293652395493e+001;1.2022351588084356e+002
FE08P170M1.txt;9.1000000000000245e+000;1.1041482404163249e+002;4.1763916911796848e+001;1.2037820825414656e+002
FE08P170M1.txt;9.2000000000000242e+000;1.1053906982894335e+002;4.1794946666042243e+001;1.2052680862736374e+002
FE08P170M1.txt;9.3000000000000238e+000;1.1065850246160531e+002;4.1824460133783788e+001;1.2066954106766126e+002
FE08P170M1.txt;9.4000000000000234e+000;1.1077330322670923e+002;4.1852538173989153e+001;1.2080663445825355e+002
FE08P170M1.txt;9.5000000000000231e+000;1.1088363233791554e+002;4.1879245522585542e+001;1.2093828922730179e+002
FE08P170M1.txt;9.6000000000000227e+000;1.1098964867983740e+002;4.1904646742176816e+001;1.2106470419885247e+002
FE08P170M1.txt;9.7000000000000224e+000;1.1109151510988488e+002;4.1928811435695728e+001;1.2118608395166292e+002
FE08P170M1.txt;9.8000000000000220e+000;1.1118938020538999e+002;4.1951797874646736e+001;1.2130261373669353e+002
FE08P170M1.txt;9.9000000000000217e+000;1.1128338755515706e+002;4.1973661333081154e+001;1.2141447224525440e+002
FE08P170M1.txt;1.0000000000000000e+001;1.1137368133700633e+002;4.1994459292779496e+001;1.2152183938182836e+002
FE08P170M2.txt;0.0000000000000000e+000;1.5000000000000000e+000;-4.0000000000000000e+000;1.5000000000000000e+000
FE08P170M2.txt;1.0000000000000023e-001;5.2688840855944683e+000;-3.9278808741508699e+000;2.2815642625281298e+000
FE08P170M2.txt;2.0000000000000046e-001;1.5360670452720028e+001;-3.6118413766955926e+000;6.8659391065189634e+000
FE08P170M2.txt;3.0000000000000071e-001;2.5233124157351469e+001;-3.0557716666166543e+000;1.5551204108484853e+001
FE08P170M2.txt;4.0000000000000091e-001;3.4785526960281913e+001;-2.2936272091997090e+000;2.5442801142488225e+001
FE08P170M2.txt;5.0000000000000111e-001;4.3989966049128078e+001;-1.3452961221124076e+000;3.5415436900296953e+001
FE08P170M2.txt;6.0000000000000131e-001;5.2852583677604649e+001;-2.2144803127453239e-001;4.5175464482260573e+001
FE08P170M2.txt;7.0000000000000151e-001;6.1378199788815778e+001;1.0704544322580789e+000;5.4640050365048637e+001
FE08P170M2.txt;8.0000000000000171e-001;6.9575498077157860e+001;2.5235447790824130e+000;6.3783875011245335e+001
FE08P170M2.txt;9.0000000000000191e-001;7.7456884743145807e+001;4.1309298094304729e+000;7.2598699929229312e+001
FE08P170M2.txt;1.0000000000000022e+000;8.5037112644187403e+001;5.8856407403310005e+000;8.1081386285513332e+001
FE08P170M2.txt;1.1000000000000025e+000;9.2331351198114646e+001;7.6667089486422082e+000;8.9221066711458306e+001
FE08P170M2.txt;1.2000000000000028e+000;9.9346198605695491e+001;9.3607490362770189e+000;9.6985416184097403e+001
FE08P170M2.txt;1.3000000000000032e+000;1.0607868867282585e+002;1.0972125137746726e+001;1.0435545736882206e+002
FE08P170M2.txt;1.4000000000000035e+000;1.1252319748923857e+002;1.2504891689690499e+001;1.1132402135860929e+002
FE08P170M2.txt;1.5000000000000038e+000;1.1867509947993325e+002;1.3962896429088946e+001;1.1788875457777553e+002
FE08P170M2.txt;1.6000000000000041e+000;1.2453045959526801e+002;1.5349799489385365e+001;1.2405300837297160e+002
FE08P170M2.txt;1.7000000000000044e+000;1.3008506408469839e+002;1.6669102924228614e+001;1.2982795571476564e+002
