  0.0000000000000000e+000   1.5000000000000000e+000  -4.1236408554672854e+000   1.5000000000000000e+000
  1.0000000000000023e-001   9.4447214826671697e+000  -4.1511025493037605e+000   2.8173771835460029e+000
  2.0000000000000046e-001   2.6322438549227122e+001  -4.3126232064921410e+000   1.0810758747032795e+001
  3.0000000000000071e-001   4.1480377432709425e+001  -4.2798409256527794e+000   2.3879410718645964e+001
  4.0000000000000091e-001   5.6076066112993900e+001  -3.9260278630983851e+000   3.8289969660181868e+001
  5.0000000000000111e-001   6.9946146320761983e+001  -3.3043051591598891e+000   5.2945484972024644e+001
  6.0000000000000131e-001   8.3214582161092153e+001  -2.4536147179581169e+000   6.7469550258482400e+001
  7.0000000000000151e-001   9.5886233464187100e+001  -1.3974400026227016e+000   8.1685494899655566e+001
  8.0000000000000171e-001   1.0794836553314182e+002  -1.5180525926063826e-001   9.5481050626074975e+001
  9.0000000000000191e-001   1.1936026853346984e+002   1.2709012373694479e+000   1.0876246542685155e+002
  1.0000000000000022e+000   1.3000539348970725e+002  -2.8311531036528206e+000   1.2077303438731273e+002
  1.1000000000000025e+000   1.3954947028292929e+002  -5.3285951713478763e+000   1.3116987256068356e+002
  1.2000000000000028e+000   1.4780250156395661e+002  -6.4920090510672264e+000   1.4050050805364290e+002
  1.3000000000000032e+000   1.5469880640723923e+002  -7.0379199939171695e+000   1.4878668063493748e+002
  1.4000000000000035e+000   1.6023658007463308e+002  -7.3051968559158649e+000   1.5587339310134087e+002
  1.5000000000000038e+000   1.6449821736293697e+002  -7.4450500669662869e+000   1.6160025602291523e+002
  1.6000000000000041e+000   1.6766379631416342e+002  -7.5228029341837859e+000   1.6591377042999989e+002
  1.7000000000000044e+000   1.6997056444865811e+002  -7.5676512611181632e+000   1.6894599529390260e+002
  1.8000000000000047e+000   1.7164610024228861e+002  -7.5943882283066451e+000   1.7099795556532627e+002
  1.9000000000000050e+000   1.7288060931298028e+002  -7.6112914255887922e+000   1.7241236486989808e+002
  2.0000000000000053e+000   1.7382997481578499e+002  -7.6229857838962936e+000   1.7344923601706478e+002
  2.1000000000000054e+000   1.7460909236098630e+002  -7.6319391479278327e+000   1.7427215960852038e+002
  2.2000000000000055e+000   1.7529161931339448e+002  -7.6394540314494073e+000   1.7497706269664229e+002
  2.3000000000000056e+000   1.7592128843235906e+002  -7.6462184619344722e+000   1.7561819959043012e+002
  2.4000000000000057e+000   1.7652203881010124e+002  -7.6525875389664684e+000   1.7622508154614266e+002
  2.5000000000000058e+000   1.7710627526257699e+002  -7.6587339633512492e+000   1.7681264097657117e+002
  2.6000000000000059e+000   1.7768025345305264e+002  -7.6647442658313150e+000   1.7738854681969462e+002
  2.7000000000000060e+000   1.7824724178779240e+002  -7.6706627627011308e+000   1.7795674053339974e+002
  2.8000000000000060e+000   1.7880910738862761e+002  -7.6765135696876392e+000   1.7851939840840797e+002
  2.9000000000000061e+000   1.7936694281918636e+002  -7.6823103990300741e+000   1.7907777413637544e+002
